shipment_id,crop_type,storage_days,temperature,humidity,distance_km,transport_mode,delay_hours,region,loss_percent
1992,Wheat,13,25.0,80.9,431,Truck,17.8,South,30.63
1993,Mango,3,31.9,90.9,1087,Truck,0.8,North,25.36
1994,Onion,4,28.6,75.0,1464,Refrigerated Truck,2.2,North,9.85
1995,Mango,7,15.6,40.1,101,Refrigerated Truck,11.0,North,21.74
1996,Onion,13,10.8,45.8,500,Truck,6.9,Central,28.49
1997,Mango,2,18.5,84.7,665,Truck,7.0,East,23.03
1998,Mango,2,23.3,43.6,1306,Truck,14.5,North,20.39
1999,Tomato,13,28.5,34.7,1293,Rail,3.2,Central,28.09
2000,Banana,14,35.5,75.7,13,Truck,3.4,East,29.4
675,Rice,7,24.3,71.8,471,Open Cart,1.6,West,16.99
1700,Potato,6,22.9,71.1,465,Refrigerated Truck,2.7,South,9.92
1283,Potato,8,37.6,77.3,741,Refrigerated Truck,4.5,West,21.68
1316,Potato,14,12.6,82.5,747,Truck,10.2,East,31.88
1211,Onion,9,13.9,47.8,1448,Refrigerated Truck,12.2,South,20.89
1637,Mango,5,13.6,56.7,742,Truck,4.2,West,14.89
614,Onion,13,27.0,80.0,257,Refrigerated Truck,3.4,North,16.41
448,Rice,14,23.0,86.7,894,Truck,11.9,East,36.77
1132,Onion,12,15.1,35.7,253,Open Cart,13.7,Central,30.78
809,Onion,11,11.6,58.0,1243,Truck,20.9,South,34.1
